"am_sid","sciname","am_category","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","objectid","spatial_source","category_score","trend_score"
NA,"Tetrodon pleurospilus",NA,193734,"EN","Unknown",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,NA
NA,"Tetrodon pleurostictus",NA,193686,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon psittacus",NA,193650,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon punctatissimus",NA,183341,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon pusillus",NA,193699,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon reticularis",NA,193716,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon richei",NA,193792,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon rostratus",NA,193793,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon sanctaehelenae",NA,193802,"EN","Unknown",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,NA
NA,"Tetrodon setosus",NA,193662,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Tetrodon solandri",NA,193775,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon spengleri",NA,193630,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon staigeri",NA,193712,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon stellatus",NA,190464,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetrodon taeniatus",NA,193796,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Tetrodon turgidus",NA,190246,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Tetrodon virgatus",NA,193607,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tetronychoteuthis massyae",NA,190925,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Teuthis achilles",NA,177960,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis aterrimus",NA,177960,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis atrimentatus",NA,177999,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis australis",NA,177965,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis bishopi",NA,178011,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis coeruleus",NA,177953,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis crestonis",NA,177989,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis dussumieri",NA,177981,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Teuthis elegans",NA,177965,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis guentheri",NA,177989,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis güntheri",NA,177989,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis guttatus",NA,177995,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Teuthis helioides",NA,177953,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis hepatus",NA,177972,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Teuthis leucopareius",NA,178011,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis lineatus",NA,177993,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis lucillae",NA,178019,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis munroviae",NA,178023,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Teuthis olivaceus",NA,177991,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis sandvicensis",NA,177965,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis thompsoni",NA,178008,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis triostegus",NA,177965,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis troughtoni",NA,177965,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis umbra",NA,178011,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Teuthis xanthopterus",NA,177989,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalarctos maritimus",NA,22823,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thalassarche carteri",NA,22728372,"EN","Decreasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,-0.5
NA,"Thalassarche eremita",NA,22698393,"VU","Increasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,0.5
NA,"Thalassarche impavida",NA,22728349,"VU","Increasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,0.5
NA,"Thalassarche melanophris melanophris",NA,22698375,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thalassarche melanophrys",NA,22698375,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thalassarche salvini",NA,22698388,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Thalassarche steadi",NA,22729609,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thalasseus bernsteini",NA,22694585,"CR","Decreasing",NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,-0.5
NA,"Thalasseus sandvicensis",NA,22694591,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassia hemprichii",NA,173364,"LC","Stable",NA,NA,"LC","iucn","SEAGRASSES",NA,NA,"iucn",0,0
NA,"Thalassochelys kempii",NA,11533,"CR",NA,NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,NA
NA,"Thalassodendron ciliatum",NA,173375,"LC","Unknown",NA,NA,"LC","iucn","SEAGRASSES",NA,NA,"iucn",0,NA
NA,"Thalassodendron pachyrhizum",NA,173383,"LC","Unknown",NA,NA,"LC","iucn","SEAGRASSES",NA,NA,"iucn",0,NA
NA,"Thalassoica antarctica",NA,22697875,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma amblycephala",NA,187490,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma amblycephalus",NA,187490,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma bisfaciatum",NA,187652,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma commersoni",NA,187617,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma duperreyi",NA,187711,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma fuscum",NA,187707,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma fuscus",NA,187707,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma genivittatum",NA,187617,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Thalassoma hardwickei",NA,187559,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma hardwicki",NA,187559,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma hardwickii",NA,187559,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma heiseri",NA,187500,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Thalassoma janseni",NA,187780,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma klunzingeri",NA,187524,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma mascarenna",NA,187617,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma melanochir",NA,187490,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma newtoni",NA,187464,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,NA,"iucn",0,NA
NA,"Thalassoma nitida",NA,187652,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma parvo",NA,187418,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma pavo lemniscata",NA,187418,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma pavo taeniata",NA,187418,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma pavo torquata",NA,187418,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma purpurea",NA,187746,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma pyrrhovinctum",NA,187711,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma quinquevittata",NA,187733,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma quinquevittatus",NA,187733,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma quiquivittatum",NA,187733,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma qunquevittatum",NA,187733,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma robertsoni",NA,183703,"VU","Stable",NA,NA,"VU","iucn","WRASSES",NA,NA,"iucn",0.4,0
NA,"Thalassoma schwanefeldi",NA,187559,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma schwanenfeldii",NA,187559,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma semicaeruleus",NA,187746,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma semicoeruleus",NA,187746,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma stuckiae",NA,187536,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma umbrostigma",NA,187746,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma umbrostygma",NA,187746,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassoma unimaculata",NA,187418,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma unimaculatum",NA,187418,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thalassoma virens",NA,183473,"VU","Unknown",NA,NA,"VU","iucn","WRASSES",NA,NA,"iucn",0.4,NA
NA,"Thalassophina viperina",NA,176711,"LC","Unknown",NA,NA,"LC","iucn","non-homalopsids",NA,NA,"iucn",0,NA
NA,"Thalassophis anguillaeformis",NA,176757,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassophis muraeneformis",NA,176757,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassophis viperina",NA,176711,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassophryne depressa",NA,154982,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassophryne dowi",NA,154982,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalassophryne reticulata",NA,183857,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Thalliurus blochii",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalliurus chlororus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thalliurus chlorurus",NA,187384,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thaumastocheles dochmiodon",NA,185029,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",185029,NA,"iucn",0,NA
NA,"Thaumastocheles japonicus",NA,170096,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170096,NA,"iucn",0,NA
NA,"Thecapteryx lioderma",NA,190193,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Theodoxus reticularis",NA,166680,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Theodoxus reticularis",NA,166739,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Theodoxus virginea",NA,189436,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Therapon cinereus",NA,187935,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Therapon farna",NA,166892,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Therapon nigripinnis",NA,187935,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Therapon obscurus",NA,187935,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Therapon rubricatus",NA,187935,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Therapon squalidus",NA,187935,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Therapon theraps",NA,187935,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Therapon transversus",NA,187935,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thiara paludomoidea",NA,166750,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thiara riqueti",NA,166263,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thinornis cucullatus",NA,22693883,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thinornis novaeseelandiae",NA,22693899,"EN","Increasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,0.5
NA,"Thinornis rubricollis",NA,22693883,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thorogobius macrolepis",NA,194891,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Threskiornis bernieri",NA,22731855,"EN","Decreasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,-0.5
NA,"Threskiornis melanocephalus",NA,22697516,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Threskiornis molucca",NA,22697519,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Threskiornis moluccus",NA,22697519,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thrissocles mystax",NA,155240,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thryssa poorawa",NA,155240,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thryssa poorawah",NA,155240,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thryssa subspinosa",NA,155240,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thryssa valenciennesi",NA,155240,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thunnus albacora",NA,21857,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thunnus allisoni",NA,21857,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thunnus balteatus",NA,155276,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thunnus coretta",NA,155276,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thunnus germo",NA,21856,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thunnus mebachi",NA,21859,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thunnus pacificus",NA,21856,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thunnus phillipsi",NA,21858,"CR","Decreasing",NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,-0.5
NA,"Thunnus saliens",NA,170341,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thunnus thynnus maccoyii",NA,21858,"CR","Decreasing",NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,-0.5
NA,"Thunnus thynnus orientalis",NA,21858,"CR","Decreasing",NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,-0.5
NA,"Thunnus vulgaris",NA,21860,"EN","Decreasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,-0.5
NA,"Thunus albacares",NA,21857,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thymopides grobovi",NA,169956,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",169956,NA,"iucn",0,NA
NA,"Thymopsis nilenta",NA,170024,"LC","Unknown",NA,NA,"LC","iucn","LOBSTERS",170024,NA,"iucn",0,NA
NA,"Thynnichthys brevipinnis",NA,170345,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnichthys thunnina",NA,170345,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus affinis",NA,170336,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thynnus alalonga",NA,21856,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thynnus alalunga",NA,21856,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thynnus albacora",NA,21857,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thynnus argentivittatus",NA,21857,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thynnus atlanticus",NA,155276,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus balteatus",NA,155276,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus bicarinatus",NA,170308,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thynnus bilineatus",NA,170358,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thynnus brachypterus",NA,155096,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus brasiliensis",NA,170345,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus brevipinnis",NA,170345,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus leachianus",NA,170345,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus linnei",NA,21860,"EN","Decreasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,-0.5
NA,"Thynnus maccoyii",NA,21858,"CR","Decreasing",NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,-0.5
NA,"Thynnus macropterus",NA,21857,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thynnus mediterraneus",NA,21860,"EN","Decreasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,-0.5
NA,"Thynnus obesus",NA,21859,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thynnus orientalis",NA,170341,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thynnus pacificus",NA,21856,"NT","Decreasing",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,-0.5
NA,"Thynnus peregrinus",NA,170319,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus rocheanus",NA,170355,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus secundodorsalis",NA,21860,"EN","Decreasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,-0.5
NA,"Thynnus sibi",NA,21859,"VU","Decreasing",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,-0.5
NA,"Thynnus thunina",NA,170345,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thynnus unicolor",NA,170342,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Thynnus vagans",NA,170310,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Thyrina crystallina",NA,184040,"NT","Unknown",NA,NA,"NT","iucn",NA,NA,NA,NA,0.2,NA
NA,"Thysanocheilus ornatus",NA,187631,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia affinis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia cf. guineensis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia guineensis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia guineensis (part.)",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia guinensis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia haugi",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia haugi (part.)",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia lata",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia melanopleura",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia melanopleura camerunensis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia melanpleura (part.)",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia polycentra",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia quineensis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia zillii",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tilapia zillii guineensis",NA,182223,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tiphle hexagonus",NA,198767,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tirus marmoratus",NA,155213,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tissa marina",NA,164334,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Todiramphus chloris",NA,22683399,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Todiramphus recurvirostris",NA,22683368,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Todiramphus sanctus",NA,22683442,"LC","Increasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0.5
NA,"Todiramphus saurophagus",NA,22683422,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Todirhamphus chloris chloris",NA,22683399,"LC","Decreasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,-0.5
NA,"Todirhamphus recurvirostris recurvirostris",NA,22683368,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Todirhamphus sanctus sanctus",NA,22683442,"LC","Increasing",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0.5
NA,"Todirhamphus saurophaga saurophaga",NA,22683422,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Tomichia lirata",NA,63448,"CR","Unknown",NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,NA
NA,"Tomichia tristis",NA,63448,"CR","Unknown",NA,NA,"CR","iucn",NA,NA,NA,NA,0.8,NA
NA,"Tomicodon absitus",NA,183359,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Tomicodon abuelorum",NA,184030,"EN","Decreasing",NA,NA,"EN","iucn",NA,NA,NA,NA,0.6,-0.5
NA,"Tomicodon australis",NA,155312,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tomicodon bidens",NA,183493,"VU","Unknown",NA,NA,"VU","iucn",NA,NA,NA,NA,0.4,NA
NA,"Tomicodon boelkei",NA,183446,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Tomicodon eos",NA,183600,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tomicodon eos eos",NA,183600,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tomicodon eos rhadinus",NA,183600,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tomicodon fasciatus australis",NA,155312,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tomicodon humeralis",NA,183279,"LC","Stable",NA,NA,"LC","iucn",NA,NA,NA,NA,0,0
NA,"Tomicodon myersi",NA,183819,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tomicodon petersi",NA,183599,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
NA,"Tomicodon rhabdotus",NA,154842,"LC","Unknown",NA,NA,"LC","iucn",NA,NA,NA,NA,0,NA
